bug_id,summary,component_name,owner,reporter,type_id,status_id,priority_id,created,life_days
146575152,[HCM Report] Loan Giver Detail - concatenate recipient team to return single row for CURRENT assignments,HCM Dashboards,,mstockwell,FEATURE_REQUEST,NEW,P2,2019-12-19,0
147431086,[Data Mart] Code refactoring and improve performance specially sqls,HCM Data Mart,,cacanindin,INTERNAL_CLEANUP,NEW,P3,2020-01-09,0
148144629,[Data Mart] different High Watermark dates 9999-01-01 vs. 9999-12-31,HCM Data Mart,,nidhishk,BUG,NEW,P4,2020-01-22,1
135552608,[Team Allocation Dashboard] Add hyperlinks to the teams - Point them to go/teams,HCM Dashboards,cviswanathan,cviswanathan,FEATURE_REQUEST,VERIFIED,P3,2019-06-18,6
139801526,Loans UX study (optional),HCM Dashboards,mstockwell,zeljebbari,FEATURE_REQUEST,FIXED,P2,2019-08-21,78
142556660,[HCM Report]  Deprecate DQ Signals dashboard,HCM Dashboards,alvinying,mstockwell,INTERNAL_CLEANUP,VERIFIED,P2,2019-10-11,84
137660366,Data Mart - Create 1 view for team allocation history and/or modify the Team HC allocation history before/after 7/14,HCM Data Mart,aghorai,zeljebbari,BUG,VERIFIED,P2,2019-07-16,37
141803764,Intended negatives tables from Pez - Hongyi for landing / Prudhvi for facts /Aritra for dimensions + Plx,HCM Data Mart,alvinying,zeljebbari,FEATURE_REQUEST,ASSIGNED,P2,2019-09-28,59
140942285,[Data Mart] Issue summary - team_allocation_snap_20190831 didn't exist,HCM Data Mart,pmallireddy,lmallavarapu,BUG,FIXED,P2,2019-09-12,5
133225669,Backfill TG history from TG dump,HCM Data Mart,pmallireddy,alvinying,PROCESS,WILL_NOT_FIX,P3,2019-05-21,9
146442892,Grants and location locking - dash mocks,HCM Data Mart,mstockwell,zeljebbari,FEATURE_REQUEST,FIXED,P2,2019-12-17,24
139874770,[Data Mart] Missing Rows in Consumption Layer Compared to HC Allocation Fact,HCM Data Mart,pmallireddy,aghorai,INTERNAL_CLEANUP,FIXED,P2,2019-08-22,113
133250430,[DataMart] Automated notifications for API changes and outages for DataMart dependencies,HCM Data Mart,zeljebbari,zeljebbari,PROCESS,FIXED,P2,2019-05-21,25
136022436,[Data Mart] Granting access to planing du dev team for hcm consumption view,HCM Data Mart,sunilsaxena,sunilsaxena,PROCESS,VERIFIED,P2,2019-06-25,164
144429095,[Data Mart] Update HCM dependency graph,HCM Data Mart,orazs,sunilsaxena,PROCESS,ASSIGNED,P2,2019-11-13,0
139799730,Staffing Requests Dev - Landing tables,HCM Data Mart,hongyil,zeljebbari,FEATURE_REQUEST,VERIFIED,P2,2019-08-21,26
138849236,[HCM - DQ] Internal Email - add link to the DQ Support Run Book,HCM Data Mart,orazs,mraizada,FEATURE_REQUEST,FIXED,P2,2019-08-02,6
146000744,"ClarinetJobFailed: Pipeline ""BQ to PLX SRT Historical Consumption Table"" failed to run.",HCM Data Mart,pmallireddy,mdb.clarinet,FEATURE_REQUEST,FIXED,P1,2019-12-10,1
135707139,[Data Mart] Pez Versioned Job is failing in DEV and UAT,HCM Data Mart,sunilsaxena,sunilsaxena,BUG,FIXED,P2,2019-06-21,3
138387223,Data Mart - Explore the use of DSF for Data Mart to mange RLS (specifically for BigQuery),HCM Data Mart,zeljebbari,zeljebbari,PROCESS,ASSIGNED,P2,2019-07-25,134
132171047,Sites (user facing),HCM Data Mart,alvinying,zeljebbari,PROCESS,FIXED,P2,2019-05-07,212
137856354,Add 3 fields in customer facing Plx tables / Plx view with history: team_description - team_type - team_status in addition to include levels 13~15 ids and names (6 columns),HCM Data Mart,pmallireddy,zeljebbari,FEATURE_REQUEST,VERIFIED,P2,2019-07-18,20
132900356,[HCM Reports] Track user exports on HCM reports per PWG feedback,HCM Dashboards,hkondreddy,alvinying,PROCESS,ASSIGNED,P3,2019-05-16,14
140181757,"[Data Mart] Need to load missing Teams data - Leads, Owners, Delegates, and other Dim fields",HCM Data Mart,sameerpatel,aghorai,FEATURE_REQUEST,VERIFIED,P2,2019-08-28,19
139801797,Loans FDD,HCM Data Mart,sameerpatel,zeljebbari,FEATURE_REQUEST,FIXED,P2,2019-08-21,50
144809538,"ClarinetJobFailed: Pipeline ""Test_GP_X20_Sample_Job"" failed to run.",HCM Data Mart,,mdb.clarinet,FEATURE_REQUEST,NEW,P2,2019-11-20,0
148228812,[TeamAllocationHistory Plx table] - Analysis and documentation to bring teams with no people assigned to them into the data mart,HCM Data Mart,nidhishk,zeljebbari,FEATURE_REQUEST,VERIFIER_ASSIGNED,P2,2020-01-23,6
133345548,[Data Mart] DQ Fixes,HCM Data Mart,orazs,mraizada,BUG,FIXED,P2,2019-05-22,5
115562748,[HCM Report] Net out of negative/positive under same manager,HCM Dashboards,dpomeroy,alvinying,BUG,WILL_NOT_FIX,P2,2018-09-12,2
129289833,Gracefully handle Perfect Duplicate Records from Landing to Versioned Layer,HCM Data Mart,pmallireddy,sameerpatel,FEATURE_REQUEST,ASSIGNED,P3,2019-03-25,57
136974535,[Headcount & Staffing Report] Add Region and Sub Region to the Data Source,HCM Dashboards,,kdescher,FEATURE_REQUEST,NEW,P3,2019-07-08,0
132169796,Headcount Transaction history,HCM Data Mart,,zeljebbari,FEATURE_REQUEST,NEW,P3,2019-05-07,212
129947637,Issue summary - Need to load Pez CloudSQL/Pez Snapshot data into Pez_Landing dataset,HCM Data Mart,chavisinghal,sameerpatel,INTERNAL_CLEANUP,VERIFIER_ASSIGNED,P3,2019-04-04,47
132170629,Job Levels (for managers),HCM Data Mart,alvinying,zeljebbari,FEATURE_REQUEST,ASSIGNED,P2,2019-05-07,212
132587750,BQ to PLX export job is failing in UAT,HCM Data Mart,aghorai,sunilsaxena,FEATURE_REQUEST,FIXED,P2,2019-05-13,8
136597094,Need to handle Late Arriving Dim values gracefully rather than -2 (DU_UNKNOWN) when possible,HCM Data Mart,chavisinghal,sameerpatel,FEATURE_REQUEST,ASSIGNED,P1,2019-07-02,211
141547362,Dashboard usability enhancements,HCM Dashboards,cviswanathan,zeljebbari,INTERNAL_CLEANUP,ASSIGNED,P2,2019-09-24,0
147695268,"[Data Mart] DU object access GCP Clarinet, BigQuery,",HCM Data Mart,sunilsaxena,sunilsaxena,INTERNAL_CLEANUP,ACCEPTED,P2,2020-01-14,13
129294998,Pez CloudSQL Source to Landing zone  Field difference,HCM Data Mart,chavisinghal,skaruturi,BUG,VERIFIER_ASSIGNED,P2,2019-03-25,57
137673922,Data Mart - HC Backfill missing Manager Dim Id,HCM Data Mart,pmallireddy,sameerpatel,BUG,VERIFIED,P1,2019-07-16,3
144934871,Create validation job for pez source tables,HCM Data Mart,pmallireddy,pmallireddy,FEATURE_REQUEST,FIXED,P3,2019-11-21,22
145947937,"[Data Mart] Add Manager Hierarchy Levels 14 to 20 in Loans, SRT Consumption Tables",HCM Data Mart,aghorai,aghorai,FEATURE_REQUEST,VERIFIED,P2,2019-12-09,31
147744631,Process to request access to UAT and Prod in Plx (ticket+business case+timeline) as well as BQ in the future,HCM Data Mart,chavisinghal,zeljebbari,PROCESS,ACCEPTED,P2,2020-01-15,12
114136885,[HCM Report] Basic formatting,HCM Dashboards,alvinying,alvinying,FEATURE_REQUEST,VERIFIED,P3,2018-09-06,7
138738002,Persons wo teams and planning dashboard - People without teams are not showing up,HCM Dashboards,cviswanathan,zeljebbari,BUG,VERIFIER_ASSIGNED,P2,2019-07-31,8
147747857,[Worksdash] YTD hires section numbers are misleading,HCM Dashboards,hkondreddy,hkondreddy,BUG,VERIFIED,P2,2020-01-15,7
132166681,Negatives report,HCM Dashboards,,zeljebbari,FEATURE_REQUEST,NEW,P2,2019-05-07,10
146227389,[Data Mart] Issue summary - Update the Grants and Location locking TDD,HCM Data Mart,pmallireddy,pmallireddy,FEATURE_REQUEST,FIXED,P2,2019-12-13,28
135201589,[Data Mart] Update site to provide guidance for data mart users,HCM Data Mart,alvinying,alvinying,PROCESS,ASSIGNED,P2,2019-06-13,166
139662563,HCM Reporting Backup,HCM Data Mart,nvalluru,nvalluru,FEATURE_REQUEST,ACCEPTED,P2,2019-08-19,143
133331480,[DataMart Metrics - b/132170530] Refine business goals and come up with calculations ( this goal overlaps with productivity on task),HCM Data Mart,zeljebbari,zeljebbari,PROCESS,VERIFIED,P2,2019-05-22,35
146133627,[Data Mart] Issue summary,HCM Data Mart,orazs,orazs,BUG,ACCEPTED,P2,2019-12-12,0
148523301,[HCM Report] add location lock field to HCM-report,HCM Dashboards,,shorwitz,FEATURE_REQUEST,NEW,P2,2020-01-29,0
143356847,[Data Mart] HCM Planning - Octopus Manager Hierarchy fix,HCM Data Mart,aghorai,mraizada,FEATURE_REQUEST,VERIFIED,P2,2019-10-25,13
129262896,[HCM Report] Add more comments to the Verification Hierarchy Script,HCM Dashboards,cviswanathan,epahal,INTERNAL_CLEANUP,ASSIGNED,P4,2019-03-25,66
133494179,Pez transactions - Headcount Slot History Table in Processed Layer - missing intra-day slot updates,HCM Data Mart,nidhishk,zeljebbari,FEATURE_REQUEST,ASSIGNED,P3,2019-05-24,196
135549145,[Usage Dashboard] Empty values in HCM Usage Report,HCM Dashboards,hkondreddy,hkondreddy,BUG,ASSIGNED,P3,2019-06-18,0
113178537,[HCM  Report] Prod migration,HCM Dashboards,alvinying,apisarchyk,FEATURE_REQUEST,VERIFIED,P0,2018-08-24,136
139013797,"[Data Mart] headcount_reporting.RootOrgTeamsPersonAllocation table, inconsistent filter behavior",HCM Data Mart,mhy,mstockwell,CUSTOMER_ISSUE,WILL_NOT_FIX,P2,2019-08-06,2
134963874,[Data Mart] Backfill Team Allocation History from TG ALL data post the Team Assignment code change,HCM Data Mart,pmallireddy,sameerpatel,FEATURE_REQUEST,VERIFIED,P1,2019-06-10,43
136552281,Change logic in Pre-Processed Layer for Dim Key Look-up,HCM Data Mart,,sameerpatel,INTERNAL_CLEANUP,NEW,P2,2019-07-02,147
141542625,Loans - create ETL mapping and reference design document for ETL pipeline in a document,HCM Data Mart,pmallireddy,zeljebbari,FEATURE_REQUEST,VERIFIED,P2,2019-09-24,35
135192152,MDB group proposal and creation for DU and clean up UAT,HCM Data Mart,sunilsaxena,zeljebbari,PROCESS,FIXED,P1,2019-06-13,41
147238789,[Data Mart] Enable negative_slots_sweeping and headcount_slot_current_and_history,HCM Data Mart,dpomeroy,alvinying,PROCESS,VERIFIER_ASSIGNED,P3,2020-01-06,21
147429118,[Data Mart] GDPR and data retention compliance across Data Universe,HCM Data Mart,,cacanindin,FEATURE_REQUEST,NEW,P3,2020-01-09,0
131901495,[Data Mart Dev Issue] manager_level_X_user_name should be populated for 1 more level,HCM Data Mart,sameerpatel,alvinying,BUG,VERIFIED,P2,2019-05-03,49
140924508,"[HCM Report] Team allocations report shows ""Cannot read property 'fetchTabularData' of undefined"" for some users",HCM Dashboards,cviswanathan,alvinying,BUG,VERIFIED,P1,2019-09-12,5
135268741,Enhance CDC common logic to support Intra-Day Refresh and Intra-Day CDC,HCM Data Mart,pmallireddy,sameerpatel,PROCESS,VERIFIED,P2,2019-06-14,137
146999924,[Retrofit dashboard] Create Data Model of new Dashboard source,HCM Data Mart,hongyil,zeljebbari,FEATURE_REQUEST,VERIFIED,P2,2019-12-30,0
138433048,Bug - Terminated Persons are having HC Allocation as current records.,HCM Data Mart,pmallireddy,sameerpatel,BUG,FIXED,P2,2019-07-26,140
136551042,HCM Data Mart - Change the hire_date field data type from string to timestamp in corp-data-store.dimensions_processed.person_history,HCM Data Mart,hongyil,zeljebbari,BUG,FIXED,P3,2019-07-02,28
134859567,[Data Mart] Implement automated process/service to manages replication of and access to sets of files in case of outages (planned and unplanned),HCM Data Mart,,zeljebbari,PROCESS,NEW,P3,2019-06-09,0
138243393,[HCM Report] Approval from POps Sec for sharing dashboard with Temps,HCM Dashboards,,alvinying,PROCESS,NEW,P2,2019-07-23,0
140149781,Implement the logic to derive fact sor extract date for HC Allocation report,HCM Data Mart,pmallireddy,pmallireddy,FEATURE_REQUEST,FIXED,P2,2019-08-28,105
119835856,[HCM Report] Replicator pipeline from Pez negative headcount audit table to HCM reporting Big Query,HCM Dashboards,sofeeya,sofeeya,FEATURE_REQUEST,FIXED,P2,2018-11-21,68
113125134,[Data Mart] Aggregation and sync for go/TeamsExplorer,HCM Data Mart,kalq,alvinying,FEATURE_REQUEST,WILL_NOT_FIX,P2,2018-08-23,271
148223900,[Planning Dashboard] Migrate Planning Dashboard to HCM Data Mart,HCM Dashboards,hkondreddy,alvinying,INTERNAL_CLEANUP,ASSIGNED,P2,2020-01-23,6
138649639,[Data Mart] Materialize TeamAllocationHistory via plx workflow,HCM Data Mart,aghorai,mstockwell,INTERNAL_CLEANUP,VERIFIED,P2,2019-07-30,10
123361189,[HCM Reports] Add CC Rollup Filter to the Dashboard Headcount and Staffing Report,HCM Dashboards,orazs,epahal,FEATURE_REQUEST,FIXED,P3,2019-01-24,117
134962013,[Data Mart] Headcount Slot dim needs to include ALL data (Total) & Fact load needs to handle the FK correctly,HCM Data Mart,pmallireddy,sameerpatel,FEATURE_REQUEST,FIXED,P3,2019-06-10,169
135469108,Include Control SK Column of Manager Hierarchy in Person History Hash Key,HCM Data Mart,aghorai,aghorai,INTERNAL_CLEANUP,VERIFIED,P2,2019-06-17,28
137045448,Scope out effort for loans and grants Data Mart and Dashboards design completion,HCM Data Mart,zeljebbari,zeljebbari,FEATURE_REQUEST,VERIFIED,P2,2019-07-08,49
147498230,"[HCM Report] Piper Checkin PROD - PLX dashboards, PLX scripts, PLX tables & PLX views",HCM Dashboards,chavisinghal,chavisinghal,PROCESS,ACCEPTED,P2,2020-01-10,18
137548841,Backup strategy - Implementation,HCM Data Mart,sunilsaxena,zeljebbari,INTERNAL_CLEANUP,FIXED,P2,2019-07-15,148
139276352,Data Source ID's incorrect in Corp-Data-Store{-env}.Dimensions_Processed for HCM Dims',HCM Data Mart,aghorai,sameerpatel,INTERNAL_CLEANUP,VERIFIED,P2,2019-08-12,150
138659043,"Sync dev,uat and prod CL with latest CL across all jobs for HCM Reporting project",HCM Data Mart,hongyil,pmallireddy,BUG,FIXED,P2,2019-07-30,7
119024902,[HCM Report] Current HC under venkatm in September higher than expected,HCM Dashboards,epahal,alvinying,BUG,FIXED,P2,2018-11-05,63
112197014,Change HCM Teams Reports pipeline to run every 6 hours,HCM Dashboards,alvinying,alvinying,FEATURE_REQUEST,VERIFIER_ASSIGNED,P2,2018-08-03,291
147292854,[Data Mart] Cost Center pivot view report,HCM Data Mart,nidhishk,nidhishk,FEATURE_REQUEST,ASSIGNED,P4,2020-01-07,1
134080958,"Design of backup strategy, re-runs ...",HCM Data Mart,sunilsaxena,zeljebbari,PROCESS,VERIFIED,P2,2019-05-30,82
139802146,HCM KPIs dashboard,HCM Dashboards,zeljebbari,zeljebbari,FEATURE_REQUEST,ASSIGNED,P3,2019-08-21,34
128536248,[Moma verification SIT] ManagerVerificationCycles contains duplicate data,HCM Dashboards,alvinying,mraizada,INTERNAL_CLEANUP,FIXED,P1,2019-03-13,38
146649845,[Data Mart] Metadata Management - ETL Specs & Data Lineage,HCM Data Mart,nidhishk,nidhishk,FEATURE_REQUEST,FIXED,P4,2019-12-20,17
145999131,[Negatives Report] Separate out negative reserve,HCM Dashboards,orazs,jonawan,FEATURE_REQUEST,ACCEPTED,P3,2019-12-10,48
148216320,[Data Mart] Performance Testing new HCM User Access joins for Delegates,HCM Data Mart,nidhishk,nidhishk,FEATURE_REQUEST,ACCEPTED,P2,2020-01-23,4
144575827,Enable extraction of intended negative tables from Pez,HCM Data Mart,pmallireddy,pmallireddy,FEATURE_REQUEST,FIXED,P2,2019-11-15,0
148273360,[HCM Report] Loans dashboard data sources not accessible by users outside of hc-managers,HCM Dashboards,cviswanathan,alvinying,BUG,WILL_NOT_FIX,P2,2020-01-24,0
128857814,Control column Naming Standards,HCM Data Mart,zeljebbari,sunilsaxena,FEATURE_REQUEST,FIXED,P2,2019-03-18,74
116722031,[HCM Report] Manager filter not affecting SR detail table,HCM Dashboards,epahal,alvinying,BUG,FIXED,P2,2018-09-26,2
139801413,HCM Insights strategy - create slide for Data Work review on 9/10,HCM Data Mart,zeljebbari,zeljebbari,PROCESS,VERIFIED,P2,2019-08-21,26
132170530,Define and communicate HCM metrics,HCM Data Mart,zeljebbari,zeljebbari,PROCESS,ASSIGNED,P1,2019-05-07,212
142742141,[Data Mart] SRT Plx View - Column data rename,HCM Data Mart,aghorai,sameerpatel,FEATURE_REQUEST,VERIFIED,P1,2019-10-15,0
137509422,[HCM Report] Add location / region view in HC & Staffing dashboard,HCM Dashboards,,melanielovell,FEATURE_REQUEST,NEW,P3,2019-07-15,0
147008053,[Data Mart] Manager Hier Issue in Historical Backfill data,HCM Data Mart,sameerpatel,sameerpatel,INTERNAL_CLEANUP,WILL_NOT_FIX,P3,2019-12-30,28
134047337,[HCM Report] Headcount & Staffing dashboard - HC trend was showing 5X duplicates,HCM Dashboards,hkondreddy,alvinying,BUG,VERIFIED,P2,2019-05-30,8
129894279,[MOMA Verification] Verification dashboards have people with 600% completion rate.,HCM Dashboards,epahal,epahal,BUG,WILL_NOT_FIX,P3,2019-04-03,7
138387033,[Data Mart] Issue summary - Missing Dimension info in the Team Allocation fact tables.,HCM Data Mart,pmallireddy,pmallireddy,FEATURE_REQUEST,FIXED,P2,2019-07-25,139
139797539,[HCM Report] modify HCM and teams scripts to include accounting group owner,HCM Dashboards,cviswanathan,cviswanathan,FEATURE_REQUEST,VERIFIER_ASSIGNED,P1,2019-08-21,8
141803761,Negatives report - Modify the negatives report to include the intended negatives label,HCM Dashboards,,zeljebbari,FEATURE_REQUEST,NEW,P2,2019-09-28,0
134974452,[Data Mart] Clarify requirements on how users use TG #hashtags (captured in description field),HCM Data Mart,zeljebbari,zeljebbari,FEATURE_REQUEST,WILL_NOT_FIX,P3,2019-06-11,49
133264307,Whitelist Corp Data Store Clarinet Account in FDW,HCM Data Mart,aghorai,aghorai,PROCESS,FIXED,P2,2019-05-21,7
122448924,[HCM Report] Create draft version of Moma verification cycle report,HCM Dashboards,alvinying,alvinying,FEATURE_REQUEST,VERIFIED,P2,2019-01-07,143
144931829,"[HCM Report] Negatives Report-- add concept of ""total over-hiring risk""",HCM Dashboards,alvinying,jonawan,FEATURE_REQUEST,ASSIGNED,P2,2019-11-21,0
139193475,[Data Mart] Add the feature for nologging based on an indicator in BQ to PLX Export,HCM Data Mart,hongyil,aghorai,FEATURE_REQUEST,VERIFIED,P2,2019-08-09,22
134963786,[Data Mart] Backfill HC Allocation History from Pez Snapshot post Team Assignment code update,HCM Data Mart,pmallireddy,sameerpatel,FEATURE_REQUEST,VERIFIED,P1,2019-06-10,35
143238725,[HCM Report] Temp access to Negative HC & SR report,HCM Dashboards,,alvinying,PROCESS,NEW,P3,2019-10-23,86
148171920,[WorksDash] 'null' displays as Team name,HCM Dashboards,hkondreddy,hkondreddy,BUG,VERIFIED,P2,2020-01-22,2
140122838,[Data Mart] Issue summary Make the ctrl_sor_extract_datetime consistent,HCM Data Mart,orazs,pmallireddy,FEATURE_REQUEST,FIXED,P2,2019-08-27,17
133226495,Backfill Cost Center hierarchy history from Pez,HCM Data Mart,,alvinying,PROCESS,NEW,P3,2019-05-21,55
145995579,"ClarinetJobFailed: Pipeline ""Test_GP_X20_Sample_Job"" failed to run.",HCM Production Bugs,hongyil,mdb.clarinet,BUG,FIXED,P1,2019-12-10,0
122450429,[HCM Report] HCM data mart conceptual model,HCM Dashboards,sameerpatel,alvinying,FEATURE_REQUEST,WILL_NOT_FIX,P2,2019-01-07,143
133226258,Initial review and profiling of Pez transaction data,HCM Data Mart,sameerpatel,alvinying,PROCESS,VERIFIED,P1,2019-05-21,21
119069136,[HCM Report] Deduplicate Routed Candidates,HCM Dashboards,epahal,alvinying,FEATURE_REQUEST,FIXED,P2,2018-11-06,62
146556073,[Data Mart] SAP PowerDesigner scripting - Model from CSV,HCM Data Mart,nidhishk,nidhishk,INTERNAL_CLEANUP,FIXED,P4,2019-12-19,11
143222710,[Data Mart] Dev data cleansing,HCM Data Mart,pmallireddy,hongyil,INTERNAL_CLEANUP,FIXED,P2,2019-10-23,49
133225446,Develop ETL for Pez transaction data,HCM Data Mart,aghorai,alvinying,PROCESS,ACCEPTED,P3,2019-05-21,55
131162207,Plx Namespace limitations,HCM Data Mart,chavisinghal,chavisinghal,FEATURE_REQUEST,VERIFIER_ASSIGNED,P2,2019-04-23,28
132168285,Team allocations report v1,HCM Dashboards,,zeljebbari,FEATURE_REQUEST,NEW,P1,2019-05-07,10
146511415,[Data Mart] Historical Backfill in Processed Layer has incorrect Manager ID in HC Allocation History,HCM Data Mart,pmallireddy,sameerpatel,INTERNAL_CLEANUP,FIXED,P1,2019-12-19,39
148098849,[HCM Report] Grants Report - Add cost center name to CC drop down filter,HCM Dashboards,zeljebbari,mstockwell,FEATURE_REQUEST,VERIFIED,P2,2020-01-21,7
147421056,[Data Mart] Remove obsolete objects in Plx,HCM Data Mart,,cacanindin,FEATURE_REQUEST,NEW,P1,2020-01-09,0
148455617,[Data Mart] HCM Team Integration Analysis - Ariane,HCM Data Mart,,cacanindin,FEATURE_REQUEST,NEW,P4,2020-01-28,0
120020541,[HCM Report] Negative Headcount Audit pipeline - Create table in Biq Query,HCM Dashboards,sofeeya,sofeeya,FEATURE_REQUEST,FIXED,P2,2018-11-26,58
115993818,[HCM Report] Check in Plx scripts in piper,HCM Dashboards,chavisinghal,chavisinghal,FEATURE_REQUEST,FIXED,P2,2018-09-18,1
147230096,"Tech debt - Move all dashboards to GoogleSQL API to support delegate access (negatives, worksdash)",HCM Data Mart,mstockwell,zeljebbari,INTERNAL_CLEANUP,ACCEPTED,P3,2020-01-06,22
129334630,[HCM Report] Use trix to grant users access to CC's,HCM Dashboards,alvinying,epahal,FEATURE_REQUEST,VERIFIER_ASSIGNED,P4,2019-03-26,56
137012775,[Data Mart] DQ - Add 0 row count check in Landing & Internal Email format (External to be done later - separate bug),HCM Data Mart,orazs,mraizada,FEATURE_REQUEST,VERIFIED,P2,2019-07-08,51
130370412,[Negatives report] Add recruiter to Negatives report,HCM Dashboards,epahal,alvinying,FEATURE_REQUEST,FIXED,P2,2019-04-11,1
129047067,Build automated Data Quality checks for HCM data mart,HCM Data Mart,orazs,orazs,FEATURE_REQUEST,FIXED,P2,2019-03-21,84
139882110,[Data Mart] Unhide Columns from the HC view in both Dremel and SQL,HCM Data Mart,mstockwell,aghorai,FEATURE_REQUEST,VERIFIED,P2,2019-08-22,25
119264104,[HCM Report] Teams Reports UI sync with HCM reports,HCM Dashboards,alvinying,alvinying,FEATURE_REQUEST,VERIFIED,P1,2018-11-08,60
133247040,Generic Table in Admin to store Surroget ID's based on Data Source Key and Data Source Id for Each Target Table,HCM Data Mart,sunilsaxena,sameerpatel,PROCESS,ASSIGNED,P3,2019-05-21,233
127992687,Give anupamai access in HCM reporting to Data Works cost centers,HCM Dashboards,anupamai,anupamai,FEATURE_REQUEST,VERIFIER_ASSIGNED,P3,2019-03-08,74
123757695,[HCM Report] Suspend Candidate Pipeline and Remove from Dashboard,HCM Dashboards,epahal,epahal,FEATURE_REQUEST,VERIFIER_ASSIGNED,P2,2019-02-01,109
141620136,StaffingPartner/RequestorHrId mapping,HCM Data Mart,pmallireddy,orazs,BUG,FIXED,P2,2019-09-25,77
148519599,[Data Mart] Usability Improvement - Create multiple common formats of hierarchies,HCM Data Mart,nidhishk,nidhishk,FEATURE_REQUEST,ASSIGNED,P4,2020-01-29,0
138902906,[Data Mart] Communication Link failure PezCloudSQLtoBQ - Landing,HCM Data Mart,,sunilsaxena,FEATURE_REQUEST,NEW,P2,2019-08-04,114
122450271,[HCM Report] HCM reports small enhancements,HCM Dashboards,alvinying,alvinying,FEATURE_REQUEST,VERIFIED,P2,2019-01-07,143
146501030,[HCM Report] Add the Marketplace link to all dashboards,HCM Dashboards,cviswanathan,cviswanathan,FEATURE_REQUEST,VERIFIED,P2,2019-12-18,36
146447714,Plx views version control in Piper - Prod and UAT,HCM Data Mart,chavisinghal,zeljebbari,INTERNAL_CLEANUP,VERIFIER_ASSIGNED,P2,2019-12-17,24
147364039,[Data Mart] Issue summary : ctrl_headcount_slot_id should be -1 for pez snapshot summary data in hc fact table,HCM Data Mart,pmallireddy,pmallireddy,FEATURE_REQUEST,ASSIGNED,P2,2020-01-08,0
113072011,[HCM Report] Create Headcount & Staffing Report,HCM Dashboards,epahal,apisarchyk,FEATURE_REQUEST,FIXED,P2,2018-08-22,138
139184980,Logic Change for Manager level fields in HC Allocation Snap table - Consumption Layer + Plx Tables/Views,HCM Data Mart,mstockwell,sameerpatel,FEATURE_REQUEST,VERIFIED,P2,2019-08-09,38
114418965,[HCM Report] Should be able to see the full name of Cost Center in filter drop-down,HCM Dashboards,epahal,apisarchyk,FEATURE_REQUEST,FIXED,P3,2018-09-07,0
134497063,[HCM Usage Report] Usage on new dashboards and data mart v1,HCM Dashboards,hkondreddy,alvinying,FEATURE_REQUEST,VERIFIER_ASSIGNED,P2,2019-06-04,10
137852745,Dashboards - Move scripts to Cider,HCM Dashboards,cviswanathan,zeljebbari,PROCESS,ACCEPTED,P3,2019-07-18,28
133868310,[Data Mart] Use Placer for HCM consumption tables in Plx/Dremel,HCM Data Mart,sunilsaxena,alvinying,PROCESS,WILL_NOT_FIX,P3,2019-05-29,1
148472930,"[HCM Report] Grants PROD Piper Checkin PROD - PLX dashboards, PLX scripts, PLX tables & PLX views",HCM Dashboards,orazs,chavisinghal,FEATURE_REQUEST,ACCEPTED,P2,2020-01-28,1
135214256,[Team allocations] Add new parameter options for user-selected metrics,HCM Dashboards,cviswanathan,alvinying,FEATURE_REQUEST,VERIFIED,P2,2019-06-13,12
137550171,CDC logic and intraday refresh - implementation,HCM Data Mart,pmallireddy,zeljebbari,FEATURE_REQUEST,VERIFIED,P2,2019-07-15,63
147498508,"[HCM Report] Piper Checkin Dev - PLX dashboards, PLX scripts, PLX tables & PLX views",HCM Dashboards,chavisinghal,chavisinghal,PROCESS,ACCEPTED,P2,2020-01-10,18
147597693,Dashboards - Knowledge sharing to become secondary for loans and grants,HCM Data Mart,cacanindin,zeljebbari,PROCESS,ACCEPTED,P3,2020-01-13,16
141918864,"ClarinetJobFailed: Pipeline ""Version Staffing Request Summary"" failed to run.",HCM Data Mart,pmallireddy,shankarboddu,BUG,FIXED,P1,2019-10-01,0
115566510,[HCM Report] Data for 'Jian Tang' is missing from HCM Report,HCM Dashboards,epahal,apisarchyk,BUG,FIXED,P2,2018-09-12,369
139800947,Loans dashboard intial mocks,HCM Data Mart,mstockwell,zeljebbari,FEATURE_REQUEST,VERIFIED,P2,2019-08-21,69
146655243,"HC, Team and SR - DQ checks (PLX )",HCM Data Mart,orazs,zeljebbari,PROCESS,ASSIGNED,P2,2019-12-20,38
134091107,[Data Mart] Pre-prod environment - discuss w/ CDNA leads and confirm direction,HCM Data Mart,alvinying,alvinying,PROCESS,ACCEPTED,P2,2019-05-30,180
140717094,PezCloudSQLtoBQ - Landing job failed,HCM Data Mart,ronitkumar,ronitkumar,CUSTOMER_ISSUE,FIXED,P1,2019-09-09,0
132170630,Spend management solution discussions,HCM Data Mart,,zeljebbari,FEATURE_REQUEST,WILL_NOT_FIX,P1,2019-05-07,17
140442981,HC allocation Records with missing mgr details in consumption layer,HCM Data Mart,pmallireddy,pmallireddy,FEATURE_REQUEST,FIXED,P2,2019-09-03,99
136034817,"[Usage Dashboard] Visitors, Sessions by SVP displaying 'null' values on X-axis",HCM Dashboards,hkondreddy,hkondreddy,BUG,VERIFIED,P3,2019-06-25,3
122448683,[HCM Report] Create HCM report Tableau PoC,HCM Dashboards,skaruturi,alvinying,FEATURE_REQUEST,VERIFIED,P2,2019-01-07,143
